date,GHI,DHI,DNI,Rain
2025-07-09 19:15:00+00:00,78.80748,46.930298,143.24435,0.0
2025-07-09 19:30:00+00:00,57.912598,34.91789,134.02608,0.0
2025-07-09 19:45:00+00:00,33.986893,20.550213,111.28498,0.0
2025-07-09 20:00:00+00:00,12.224823,7.720941,44.819263,0.0
2025-07-09 20:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 20:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 20:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 21:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 21:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 21:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 21:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 22:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 22:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 22:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 22:45:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 23:00:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 23:15:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 23:30:00+00:00,0.0,0.0,0.0,0.0
2025-07-09 23:45:00+00:00,0.0,0.0,0.0,0.0
